id,amount,stripe_status,processing_decision,timestamp,recipient_account,reference,merchant_name,device_id,type,customer_id,confidence,latency,old_balance_org,new_balance_org,is_fraud
pi_92e949e6f1874d2ea05108,74.96,succeeded,edge,2025-10-14 07:44:58,862397776506,INV-1498,fpx_cimb,edge-4,Transfer,admin.malacca@bankedge.com,0.974,16.55,163839.23,163764.27,0
pi_9a6c8bc9166e4bfdb70e40,267.94,succeeded,edge,2025-11-10 03:38:10,705095677961,Ref-479cf028,fpx_ambank,edge-6,Transfer,admin.pahang@bankedge.com,0.936,26.18,112550.61,112282.67,0
pi_bf50ba7a27aa4406997617,103.14,succeeded,edge,2025-11-29 13:10:19,978717699424,Ref-91c871d5,fpx_ambank,edge-12,Transfer,admin.selangor@bankedge.com,0.905,7.45,53965.56,53862.42,0
pi_49a9818fd3bc4d48a09d73,216.33,succeeded,edge,2025-09-06 18:51:10,512366184100,Ref-a0bbf390,fpx_ambank,edge-12,Transfer,admin.selangor@bankedge.com,1.0,19.11,175664.51,175448.18,0
pi_27c10f53d59640aa86b757,575.89,succeeded,cloud,2025-10-08 18:16:38,266611429543,Ref-1ae40ab4,fpx_maybank,,Transfer,admin.johor@bankedge.com,0.966,106.55,197695.68,197119.79,0
pi_9d48fc168efd4e25bf8145,23.44,succeeded,cloud,2025-09-04 05:41:02,55007731439,INV-2926,fpx_rhb,,Transfer,admin.perak@bankedge.com,0.972,118.78,78125.58,78102.14,0
pi_83e20339cda24a0f9bdabc,143.23,succeeded,edge,2025-10-17 13:13:45,675584894873,INV-4356,fpx_cimb,edge-6,Transfer,admin.pahang@bankedge.com,0.997,4.6,125258.06,125114.83,0
pi_4483c0bab99740e4b09353,136.61,succeeded,edge,2025-07-25 10:38:24,21548330141,INV-6950,card,edge-2,Transfer,admin.kedah@bankedge.com,0.945,10.07,147007.43,146870.82,0
pi_3a7d769e0abb4e2c860ec5,471.18,succeeded,edge,2025-08-23 17:10:51,95736813917,Ref-53237ff9,grabpay,edge-1,Transfer,admin.johor@bankedge.com,0.993,17.6,196241.48,195770.3,0
pi_2882aa4c904c4d4086199f,510.87,succeeded,edge,2025-11-29 18:43:40,70523489220,INV-8992,card,edge-15,Transfer,admin.labuan@bankedge.com,0.907,26.91,177258.02,176747.15,0
pi_5d5c02a75d96437b9076cb,141.26,succeeded,edge,2025-09-02 10:47:56,502746302049,,card,edge-10,Transfer,admin.sabah@bankedge.com,0.911,28.57,162699.71,162558.45,0
pi_86e447967db64395b026bc,35.5,succeeded,edge,2025-08-09 17:54:53,944765895995,Ref-262850d1,card,edge-9,Transfer,admin.perlis@bankedge.com,0.925,4.73,75092.7,75057.2,0
pi_9095f8a0084e417989ee9a,194.27,succeeded,edge,2025-09-21 21:39:58,94715655320,Ref-34212ac6,card,edge-10,Transfer,admin.sabah@bankedge.com,0.913,21.89,22219.39,22025.12,0
pi_eca11196f8ff4192a4043c,15.58,succeeded,edge,2025-09-06 19:34:57,909561663686,INV-9291,card,edge-9,Transfer,admin.perlis@bankedge.com,0.988,8.57,192701.49,192685.91,0
pi_ab08eb2b0dd348f3bfa8a7,184.08,succeeded,edge,2025-06-30 21:26:06,295696344333,INV-2963,fpx_cimb,edge-7,Transfer,admin.penang@bankedge.com,0.902,25.89,45418.58,45234.5,0
pi_73a57660a1e049d6aa7dcd,291.22,succeeded,edge,2025-07-25 12:49:12,89200372884,Ref-1ec93c70,card,edge-6,Transfer,admin.pahang@bankedge.com,0.92,7.2,139892.69,139601.47,0
pi_0fb54aa89ddc4e74898d83,59.91,succeeded,edge,2025-11-28 20:09:28,149981661604,Ref-82bed2ab,fpx_rhb,edge-14,Transfer,admin.kl@bankedge.com,0.999,3.2,62092.56,62032.65,0
pi_41c44d64003b4e14afffda,121.52,succeeded,edge,2025-06-27 22:21:23,570999177181,Ref-befc687f,card,edge-10,Transfer,admin.sabah@bankedge.com,0.986,24.11,126078.64,125957.12,0
pi_9c0b916d3f8d4b2083e418,69.48,succeeded,edge,2025-07-09 05:08:21,449256156877,,card,edge-8,Transfer,admin.perak@bankedge.com,0.965,2.63,90242.94,90173.46,0
pi_93762d1f14344fcfbaf547,71.1,succeeded,edge,2025-11-17 15:34:02,822827541840,INV-5424,fpx_ambank,edge-11,Transfer,admin.sarawak@bankedge.com,0.949,18.12,45030.89,44959.79,0
pi_7aadf469ee894c7b83487d,46.59,succeeded,cloud,2025-11-04 03:04:39,674308335830,INV-6868,card,,Transfer,superadmin@bankedge.com,0.948,178.18,122013.72,121967.13,0
pi_7041392235074913962294,174.32,succeeded,edge,2025-08-10 23:57:04,831215430816,Ref-f442a2cf,fpx_publicbank,edge-13,Transfer,admin.terengganu@bankedge.com,0.928,8.47,89245.83,89071.51,0
pi_1d5cc9f355b84ab2a479df,332.2,succeeded,cloud,2025-11-12 04:49:47,331997328991,INV-5235,card,,Transfer,admin.sabah@bankedge.com,0.904,10.51,35802.22,35470.02,0
pi_6a12e9ce59574c84a71203,341.12,succeeded,cloud,2025-08-15 01:23:18,148379343268,INV-2288,fpx_publicbank,,Transfer,superadmin@bankedge.com,0.934,37.36,120521.2,120180.08,0
pi_1367b9e0dfaa448d9bf9d4,25.05,succeeded,edge,2025-08-30 00:42:41,981266203076,INV-9530,card,edge-1,Transfer,admin.johor@bankedge.com,0.965,12.22,114348.08,114323.03,0
pi_40631503f52b462e929b3d,251.29,failed,edge,2025-08-11 21:16:49,561420284421,Ref-5183e925,fpx_maybank,edge-14,Transfer,admin.kl@bankedge.com,0.118,16.36,166654.24,166402.95,0
pi_cbfb772d7d84485fbe1c16,162.47,succeeded,edge,2025-08-16 17:34:12,981780428735,,grabpay,edge-15,Transfer,admin.labuan@bankedge.com,0.997,17.2,193859.32,193696.85,0
pi_3f8242e3f9eb451ebb6b47,36.98,succeeded,edge,2025-11-27 11:24:45,498597117499,Ref-07b61a49,card,edge-16,Transfer,admin.putrajaya@bankedge.com,0.902,23.83,42426.18,42389.2,0
pi_568f4e268c784b8582db87,10.36,succeeded,edge,2025-12-02 14:18:07,488949185752,Ref-5551afe5,card,edge-12,Transfer,admin.selangor@bankedge.com,0.951,22.88,163889.12,163878.76,0
pi_08e84f8b5870405484abcd,39.44,succeeded,edge,2025-08-25 13:20:37,13349622766,Ref-edd425fe,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.901,12.88,111942.38,111902.94,0
pi_2d83efda4dff4f1bba173c,293.93,failed,edge,2025-11-22 22:47:24,326030892187,,grabpay,edge-4,Transfer,admin.malacca@bankedge.com,0.056,3.86,192872.43,192578.5,0
pi_cd68770391e04929b345f6,122.35,succeeded,cloud,2025-06-22 16:03:47,921947365157,INV-1993,grabpay,,Transfer,admin.johor@bankedge.com,0.977,187.14,40762.23,40639.88,0
pi_f8ed99f5303f49de83dd92,155.21,succeeded,edge,2025-06-22 19:15:51,642751403290,INV-9778,card,edge-11,Transfer,admin.sarawak@bankedge.com,0.988,13.96,146186.83,146031.62,0
pi_0df69e9e93bf4c23afd919,37.67,succeeded,edge,2025-09-10 05:28:11,528897867442,Ref-5c901bb7,card,edge-16,Transfer,admin.putrajaya@bankedge.com,0.961,19.06,51115.82,51078.15,0
pi_6d5154b44a7a42819680cd,154.49,succeeded,edge,2025-09-14 03:32:56,850637200444,INV-2943,fpx_rhb,edge-14,Transfer,admin.kl@bankedge.com,0.993,12.68,12128.75,11974.26,0
pi_d55e238da402410a9f1bed,5.42,succeeded,edge,2025-10-07 20:05:04,198713512400,Ref-6baa10b7,card,edge-7,Transfer,admin.penang@bankedge.com,0.905,13.88,191324.36,191318.94,0
pi_d4f1179f83174787950e58,58.46,succeeded,edge,2025-10-23 09:16:59,213573591015,Ref-49b7f128,card,edge-9,Transfer,admin.perlis@bankedge.com,0.908,15.97,195238.68,195180.22,0
pi_ea31810871434df7b1e6e5,120.26,succeeded,edge,2025-10-23 00:46:02,510285809566,INV-2702,fpx_cimb,edge-8,Transfer,admin.perak@bankedge.com,0.967,19.07,142570.45,142450.19,0
pi_1cc3eb7a5b6a48bd89e1cf,20.95,succeeded,edge,2025-07-13 14:47:27,838608834901,INV-3203,card,edge-16,Transfer,admin.putrajaya@bankedge.com,0.908,9.38,40448.38,40427.43,0
pi_1e0202d14c4b44598fedcb,209.8,succeeded,edge,2025-06-17 21:45:05,586482364132,Ref-b882769e,card,edge-11,Transfer,admin.sarawak@bankedge.com,0.946,13.57,156014.75,155804.95,0
pi_431ed71c2ed4464692d146,34.15,succeeded,cloud,2025-06-26 22:39:45,172241796364,INV-1117,fpx_rhb,,Transfer,admin.penang@bankedge.com,0.98,61.57,131576.92,131542.77,0
pi_e49e77feea574012859211,128.76,succeeded,cloud,2025-10-05 15:38:48,115744420609,Ref-069d7bbd,card,,Transfer,admin.terengganu@bankedge.com,0.987,51.23,77285.09,77156.33,0
pi_92313bec1d904a8a8a05bc,64.34,succeeded,cloud,2025-12-02 15:31:48,880143180400,Ref-b54719d4,card,,Transfer,admin.sarawak@bankedge.com,0.978,197.44,35745.31,35680.97,0
pi_9bfaa4b92ee446ac95f966,110.77,succeeded,edge,2025-06-26 14:31:05,337490953320,INV-8665,fpx_publicbank,edge-16,Transfer,admin.putrajaya@bankedge.com,0.95,16.93,125678.8,125568.03,0
pi_a3dab9e0905f4e48b2a12e,15.64,succeeded,edge,2025-11-29 01:50:32,368737450017,Ref-3bc9aa6a,card,edge-6,Transfer,admin.pahang@bankedge.com,0.908,7.73,185552.94,185537.3,0
pi_2ebd2a7646ad437c9e8400,4.05,succeeded,edge,2025-11-12 08:24:59,945300738869,,card,edge-9,Transfer,admin.perlis@bankedge.com,0.98,26.32,85751.89,85747.84,0
pi_0dc58988a27d4f3ba8553c,290.37,succeeded,edge,2025-07-15 12:42:39,318346070853,INV-4723,fpx_publicbank,edge-10,Transfer,admin.sabah@bankedge.com,0.915,24.55,104958.83,104668.46,0
pi_3c708bdd64734450b40557,39.7,succeeded,flagged,2025-08-04 09:00:38,728453936517,Ref-51eff891,card,,Transfer,superadmin@bankedge.com,0.913,14.01,67537.36,67497.66,0
pi_1e2192002ae141c881ce00,207.56,succeeded,edge,2025-11-16 16:28:03,623867898664,,card,edge-16,Transfer,admin.putrajaya@bankedge.com,0.983,3.28,61227.72,61020.16,0
pi_f9a5c7ae67fd4c93bf052f,882.68,succeeded,edge,2025-08-02 06:07:23,322392421963,Ref-be21885e,card,edge-1,Transfer,admin.johor@bankedge.com,0.957,4.2,81166.88,80284.2,0
pi_2c623fa08d174848bdefa1,30.5,succeeded,edge,2025-07-31 21:33:40,110523398865,Ref-410927c3,fpx_maybank,edge-10,Transfer,admin.sabah@bankedge.com,0.93,3.29,69785.1,69754.6,0
pi_788873e80f7e4bb7a952cc,38.97,succeeded,edge,2025-09-30 14:02:53,664626654450,INV-6173,grabpay,edge-15,Transfer,admin.labuan@bankedge.com,0.97,7.38,72790.7,72751.73,0
pi_4dad38c3a2204ab4991371,132.47,succeeded,flagged,2025-08-12 13:36:04,674587497447,INV-3827,fpx_cimb,edge-9,Transfer,admin.perlis@bankedge.com,0.949,10.41,173268.58,173136.11,0
pi_526f8372fc0149f4941f2c,405.84,succeeded,edge,2025-08-17 10:28:33,303163648390,Ref-8e6ee454,grabpay,edge-10,Transfer,admin.sabah@bankedge.com,0.945,28.5,73638.88,73233.04,0
pi_883f8c36217943d3b16e43,298.97,succeeded,edge,2025-08-05 21:08:53,753691454513,Ref-f503f22b,card,edge-7,Transfer,admin.penang@bankedge.com,0.981,20.16,165593.29,165294.32,0
pi_416aae9433e641a6944f3b,85.87,succeeded,edge,2025-10-19 05:48:06,967955145685,INV-1405,card,edge-13,Transfer,admin.terengganu@bankedge.com,0.988,11.98,108583.05,108497.18,0
pi_f7b5d147c6034d9193d748,192.23,succeeded,cloud,2025-08-03 17:16:24,842527565195,,card,,Transfer,admin.sabah@bankedge.com,0.928,34.56,2600.17,2407.94,0
pi_6f327a071ee0467d930c45,19.51,succeeded,edge,2025-09-07 18:08:58,470903737800,INV-7628,fpx_maybank,edge-8,Transfer,admin.perak@bankedge.com,0.925,12.88,107913.33,107893.82,0
pi_121f3f5cf82c4c2fa31b38,456.98,succeeded,cloud,2025-07-27 18:09:54,658481644614,INV-4155,fpx_ambank,,Transfer,admin.malacca@bankedge.com,0.99,163.39,199218.88,198761.9,0
pi_850c9828e28a4dcb8bed95,402.09,succeeded,edge,2025-07-22 19:21:18,334725641909,Ref-db0fa11b,grabpay,edge-13,Transfer,admin.terengganu@bankedge.com,0.957,7.89,53909.5,53507.41,0
pi_fc638301917245978c4d39,23.46,succeeded,edge,2025-10-01 13:40:56,675370865951,,grabpay,edge-13,Transfer,admin.terengganu@bankedge.com,0.914,3.21,13690.82,13667.36,0
pi_95fc9016e6014d6389b328,44.7,succeeded,edge,2025-08-01 02:33:41,114649516565,INV-1323,fpx_cimb,edge-6,Transfer,admin.pahang@bankedge.com,0.963,3.72,173150.92,173106.22,0
pi_d224f08e294d48a1a0f7d2,14.66,succeeded,edge,2025-11-27 17:23:03,156269647379,INV-1630,card,edge-14,Transfer,admin.kl@bankedge.com,0.99,16.41,80442.82,80428.16,0
pi_94313f158ddc44e8b15209,40.05,failed,edge,2025-11-19 04:24:23,556451231494,INV-5410,fpx_ambank,edge-16,Transfer,admin.putrajaya@bankedge.com,0.458,15.32,68056.55,68016.5,0
pi_8da4ca3ec081498e82b916,205.11,succeeded,cloud,2025-07-30 22:16:05,113350512523,INV-1406,card,,Transfer,admin.pahang@bankedge.com,0.936,85.61,152924.48,152719.37,0
pi_67fbfca5c49a444db3000b,59.04,succeeded,cloud,2025-08-13 05:37:29,842562582411,INV-8300,fpx_maybank,,Transfer,admin.kl@bankedge.com,0.971,103.21,57400.85,57341.81,0
pi_a4003b5e329744f8b4ee1d,13.11,succeeded,edge,2025-09-02 06:02:58,857234550634,Ref-51619408,card,edge-2,Transfer,admin.kedah@bankedge.com,0.993,26.57,175899.57,175886.46,0
pi_347731e744514943acf8b9,52.27,succeeded,edge,2025-11-27 18:31:14,355715931213,,card,edge-1,Transfer,admin.johor@bankedge.com,0.909,17.98,5094.83,5042.56,0
pi_8b837e80835a4114a50619,480.04,succeeded,cloud,2025-11-29 09:16:59,234358299344,INV-2256,card,,Transfer,admin.pahang@bankedge.com,0.912,24.2,77973.05,77493.01,0
pi_1705cf09d38941bb80b6cb,121.21,succeeded,cloud,2025-09-10 04:05:36,146373444095,INV-2720,card,,Transfer,admin.terengganu@bankedge.com,0.998,142.9,37432.72,37311.51,0
pi_822d0bc1a4c14f4bb0f8a3,66.58,succeeded,edge,2025-09-03 21:19:20,864547767911,INV-3109,fpx_cimb,edge-13,Transfer,admin.terengganu@bankedge.com,0.995,16.5,128851.02,128784.44,0
pi_558a055bc78b488d9ee59b,23.86,succeeded,edge,2025-08-27 15:37:22,505294058269,INV-8939,card,edge-14,Transfer,admin.kl@bankedge.com,0.95,11.77,196826.19,196802.33,0
pi_038c0feeaf23495183a054,515.77,succeeded,edge,2025-11-23 16:28:46,421893011021,INV-2535,grabpay,edge-1,Transfer,admin.johor@bankedge.com,0.992,3.35,24996.75,24480.98,0
pi_abc3ac4632d64175b25968,208.34,succeeded,cloud,2025-08-18 16:52:04,666632178286,Ref-7e87900e,card,,Transfer,admin.johor@bankedge.com,0.932,32.07,153592.74,153384.4,0
pi_12e9b0bc81f4471b8fcfa5,41.67,succeeded,edge,2025-07-03 21:32:26,551506250905,,card,edge-15,Transfer,admin.labuan@bankedge.com,0.979,2.47,163254.42,163212.75,0
pi_70ef5cea860943e09f3e54,10.72,failed,edge,2025-08-25 08:29:16,967214309902,,card,edge-8,Transfer,admin.perak@bankedge.com,0.321,2.21,54537.57,54526.85,0
pi_ed2d124e68584f76b5c395,9.0,succeeded,edge,2025-09-02 20:55:18,589709298454,INV-8737,card,edge-8,Transfer,admin.perak@bankedge.com,0.937,19.49,97198.16,97189.16,0
pi_f3dff806ce5b43679f7761,17.39,succeeded,edge,2025-12-01 21:38:36,27423094156,INV-4224,fpx_ambank,edge-6,Transfer,admin.pahang@bankedge.com,0.938,21.46,136929.23,136911.84,0
pi_029b8d0a37a8404cb610f7,106.32,succeeded,edge,2025-06-17 06:00:32,942598961596,INV-5266,fpx_cimb,edge-7,Transfer,admin.penang@bankedge.com,0.965,8.15,54629.38,54523.06,0
pi_83af080de7404418bd3181,319.01,succeeded,edge,2025-10-26 09:13:41,705310633610,Ref-fe5b5466,card,edge-15,Transfer,admin.labuan@bankedge.com,0.911,19.84,78302.11,77983.1,0
pi_ef5aa6db0e164451a3adc4,84.4,succeeded,cloud,2025-10-18 13:34:34,294819096389,INV-3408,fpx_publicbank,,Transfer,admin.sabah@bankedge.com,0.967,92.3,86968.02,86883.62,0
pi_a7b901457ab34232bfb0c7,224.14,succeeded,edge,2025-06-29 21:53:36,574790915464,,fpx_rhb,edge-8,Transfer,admin.perak@bankedge.com,0.959,20.9,68515.48,68291.34,0
pi_e231ae9abb664431bdad5e,72.85,succeeded,edge,2025-08-09 19:55:42,482338851306,Ref-4586b0ee,card,edge-16,Transfer,admin.putrajaya@bankedge.com,0.943,29.14,186003.33,185930.48,0
pi_4edd4c7702c440afb1ac8c,149.96,succeeded,edge,2025-07-03 10:25:18,368363631655,Ref-209632bb,fpx_maybank,edge-11,Transfer,admin.sarawak@bankedge.com,0.997,22.34,177501.54,177351.58,0
pi_3b9065539da64476b8eea5,159.96,succeeded,edge,2025-11-11 08:40:40,719606524508,INV-9440,fpx_publicbank,edge-4,Transfer,admin.malacca@bankedge.com,0.908,24.93,11596.43,11436.47,0
pi_3574bd0373364e27988382,24.93,succeeded,edge,2025-06-29 04:07:10,966163233751,Ref-a09d28ff,card,edge-14,Transfer,admin.kl@bankedge.com,0.938,16.89,68195.11,68170.18,0
pi_808d6537855b422aa0706f,55.78,succeeded,edge,2025-07-07 17:41:45,750329051200,Ref-32801ec9,card,edge-2,Transfer,admin.kedah@bankedge.com,0.954,5.22,177641.79,177586.01,0
pi_380a03d4099049b5adaceb,123.7,succeeded,edge,2025-07-08 03:17:15,973662262273,INV-9699,card,edge-12,Transfer,admin.selangor@bankedge.com,0.988,25.17,122785.45,122661.75,0
pi_7b8388bcdaaa44b6a0d9c4,10.8,succeeded,edge,2025-08-04 19:47:19,775629697872,INV-1132,grabpay,edge-15,Transfer,admin.labuan@bankedge.com,0.95,3.87,78756.01,78745.21,0
pi_bc362c1cdd1a4a1db80c2b,55.84,failed,cloud,2025-11-01 04:49:14,203496148519,INV-7900,card,,Transfer,superadmin@bankedge.com,0.014,46.9,16552.8,16496.96,0
pi_19e05cfc5d904eee94b2c0,93.83,succeeded,edge,2025-11-06 03:07:55,395370599772,INV-5424,card,edge-4,Transfer,admin.malacca@bankedge.com,0.945,24.48,170591.7,170497.87,0
pi_400f18547a0d4da6b39f0a,671.51,succeeded,cloud,2025-11-22 02:01:15,116183390707,INV-1605,fpx_cimb,,Transfer,superadmin@bankedge.com,0.96,154.38,63743.34,63071.83,0
pi_7d45813d886a4cda83707a,79.22,succeeded,edge,2025-11-22 18:27:48,884923267450,INV-4902,fpx_publicbank,edge-6,Transfer,admin.pahang@bankedge.com,0.991,26.98,80202.58,80123.36,0
pi_727ee878bfe44953b5e564,205.18,succeeded,edge,2025-07-27 11:27:48,323316594749,INV-5813,fpx_cimb,edge-1,Transfer,admin.johor@bankedge.com,0.922,2.06,7178.45,6973.27,0
pi_cc95c545e8a247e7bc001d,69.89,succeeded,edge,2025-09-09 13:29:42,909010237888,INV-2690,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.934,19.63,64664.47,64594.58,0
pi_86905d3210954d239a3394,192.99,succeeded,edge,2025-08-27 22:40:21,909836099042,INV-8973,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.996,5.96,30783.26,30590.27,0
pi_7b49372de66a4d5a8a648e,110.59,succeeded,edge,2025-11-15 00:45:12,75719759937,INV-6616,fpx_cimb,edge-7,Transfer,admin.penang@bankedge.com,0.997,24.31,124329.74,124219.15,0
pi_1386442a1a7a4e658f8f49,263.22,succeeded,cloud,2025-08-28 19:02:17,33926954428,INV-3820,card,,Transfer,admin.negerisembilan@bankedge.com,0.944,133.46,87125.26,86862.04,0
pi_c0b14fd9de12439398bc78,65.51,succeeded,edge,2025-08-23 01:32:41,242579608713,,card,edge-11,Transfer,admin.sarawak@bankedge.com,0.965,16.88,54536.52,54471.01,0
pi_49588f3e252e4f2a9ff506,113.25,succeeded,edge,2025-09-24 12:01:27,970553205881,INV-6596,card,edge-8,Transfer,admin.perak@bankedge.com,0.914,12.5,65159.35,65046.1,0
pi_df1201bc1faa4aebb005f7,121.32,succeeded,flagged,2025-09-04 13:37:09,366369155110,INV-3925,card,,Transfer,admin.negerisembilan@bankedge.com,0.951,189.76,122275.85,122154.53,0
pi_b3b789ef0f754130969702,66.83,succeeded,edge,2025-10-24 00:38:39,180392010478,INV-6663,card,edge-14,Transfer,admin.kl@bankedge.com,0.941,16.57,30921.43,30854.6,0
pi_07f0664b3e514beca1139b,20.7,succeeded,edge,2025-10-14 02:03:34,291218183336,INV-5465,card,edge-7,Transfer,admin.penang@bankedge.com,0.956,8.7,104031.55,104010.85,0
pi_b130f4d9c3a54f2d892b71,13.79,succeeded,cloud,2025-09-14 11:41:18,965801253975,INV-4059,card,,Transfer,admin.pahang@bankedge.com,0.986,70.72,37879.32,37865.53,0
pi_c2602c66381c40f3ae5508,4.02,succeeded,cloud,2025-07-13 06:37:58,559489909993,Ref-70a39417,card,,Transfer,admin.perak@bankedge.com,0.995,22.15,165263.47,165259.45,0
pi_8fc81d9a6a294e9882ddf2,250.13,succeeded,cloud,2025-10-26 06:39:54,506282361696,Ref-56ca55d2,fpx_cimb,,Transfer,admin.perak@bankedge.com,0.946,183.53,43272.28,43022.15,0
pi_595da419a4fd412eaa61a7,34.38,succeeded,cloud,2025-11-26 07:13:22,260653956501,Ref-f869a2df,fpx_rhb,,Transfer,admin.sarawak@bankedge.com,0.982,88.26,176114.25,176079.87,0
pi_2cd869059d5e40e8a023e1,30.52,succeeded,edge,2025-11-11 00:04:22,811210392038,Ref-ba878875,fpx_rhb,edge-15,Transfer,admin.labuan@bankedge.com,0.972,13.12,97199.93,97169.41,0
pi_4fa3bc9006fd4a89827ee4,161.83,succeeded,edge,2025-09-02 05:32:11,362364684610,INV-7059,card,edge-16,Transfer,admin.putrajaya@bankedge.com,0.935,21.08,177323.76,177161.93,0
pi_0c2aefc43723433da2b9be,48.28,succeeded,edge,2025-06-18 05:02:36,306579261429,Ref-7e59675e,grabpay,edge-7,Transfer,admin.penang@bankedge.com,0.917,14.3,154182.25,154133.97,0
pi_648aa78ae99747778b71d2,86.64,succeeded,edge,2025-11-09 02:47:24,208462974116,INV-3157,fpx_publicbank,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.926,27.46,113738.11,113651.47,0
pi_fc54761d2717485cb8dfa3,23.28,succeeded,edge,2025-12-08 15:35:44,331843601918,INV-5727,card,edge-6,Transfer,admin.pahang@bankedge.com,0.901,7.09,134691.76,134668.48,0
pi_9f87b60a3ff647ba9c5bad,387.5,succeeded,edge,2025-09-04 07:50:28,996252150180,Ref-e7b66a76,card,edge-12,Transfer,admin.selangor@bankedge.com,0.939,24.79,186047.03,185659.53,0
pi_41b5496966f142b795e158,230.93,succeeded,edge,2025-10-24 22:23:08,589067406068,Ref-fe887d96,card,edge-6,Transfer,admin.pahang@bankedge.com,0.926,20.81,89910.05,89679.12,0
pi_82f09d94466a4c86887a60,241.23,failed,cloud,2025-07-18 09:24:12,878493335902,INV-3666,card,,Transfer,admin.terengganu@bankedge.com,0.276,137.33,30511.24,30270.01,0
pi_eaf90356634b4c259e75a8,64.66,succeeded,edge,2025-11-19 19:32:32,747314320749,Ref-104b36d7,card,edge-13,Transfer,admin.terengganu@bankedge.com,0.949,27.0,154799.62,154734.96,0
pi_4d90f808f0404788af28c2,174.44,failed,cloud,2025-09-24 21:48:28,367016129758,Ref-4694ecb4,fpx_maybank,,Transfer,superadmin@bankedge.com,0.34,23.19,163474.76,163300.32,0
pi_442ed4b56e0f471abaa78a,20.64,succeeded,edge,2025-06-22 03:00:31,317426078826,INV-7541,fpx_ambank,edge-6,Transfer,admin.pahang@bankedge.com,0.985,25.24,180825.74,180805.1,0
pi_a85ae31ceb5e49f3a4839e,3.04,succeeded,edge,2025-07-21 15:57:55,807590559171,INV-4895,grabpay,edge-11,Transfer,admin.sarawak@bankedge.com,0.918,13.37,6099.67,6096.63,0
pi_12203ea700d6480b89cc7d,4.42,succeeded,edge,2025-11-25 22:52:29,725852551094,INV-5890,card,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.971,24.92,167320.13,167315.71,0
pi_fb96a3c086b344cc934249,108.0,succeeded,edge,2025-08-12 07:47:55,517977261210,Ref-04c77796,card,edge-10,Transfer,admin.sabah@bankedge.com,0.928,7.46,127607.13,127499.13,0
pi_2f5fa8362dd04fb0a72bbe,74.92,succeeded,edge,2025-08-03 21:08:49,75428644971,Ref-3d116209,card,edge-15,Transfer,admin.labuan@bankedge.com,0.934,5.08,2853.9,2778.98,0
pi_c84080da85e748be8cafc9,89.58,failed,edge,2025-06-29 05:31:30,123868079062,INV-2008,card,edge-13,Transfer,admin.terengganu@bankedge.com,0.351,25.05,70645.48,70555.9,0
pi_f8f3937dc83f42b399dc7d,2.9,succeeded,edge,2025-06-25 12:34:07,50722185644,INV-1216,card,edge-4,Transfer,admin.malacca@bankedge.com,0.955,2.74,188416.45,188413.55,0
pi_c7038b334054446f888328,67.92,succeeded,edge,2025-10-19 05:23:19,341322411672,INV-9188,card,edge-16,Transfer,admin.putrajaya@bankedge.com,0.925,24.08,3607.8,3539.88,0
pi_7c5beb9859574fd7b7e395,153.93,succeeded,cloud,2025-08-13 04:51:28,344929841801,INV-5887,card,,Transfer,superadmin@bankedge.com,0.932,159.01,33271.11,33117.18,0
pi_30e47602649c44a9a6582a,72.16,succeeded,edge,2025-10-15 10:55:09,36247064297,INV-1940,fpx_cimb,edge-11,Transfer,admin.sarawak@bankedge.com,0.993,21.35,168158.95,168086.79,0
pi_70dcd7741eb849fe9e28c8,160.11,succeeded,edge,2025-06-17 02:26:04,338182857808,INV-9508,card,edge-8,Transfer,admin.perak@bankedge.com,0.962,22.36,128100.0,127939.89,0
pi_bba4068694fb4f04be17e8,33.84,succeeded,edge,2025-07-25 08:26:00,841077830729,Ref-f5134013,fpx_publicbank,edge-15,Transfer,admin.labuan@bankedge.com,0.902,23.9,192642.32,192608.48,0
